train_loss,train_iou,val_loss,val_iou,fold
0.086253620725539,0.8498980500079968,0.1184347290545702,0.8041722669320948,3
0.08009555905505462,0.8585285036652176,0.11799735159558408,0.8055918628678602,3
0.0751264696319898,0.8653806525248068,0.11091566118685638,0.8169183599598268,3
0.06721363244233308,0.8782825317647722,0.10474659031366601,0.8256133803549934,3
0.06285128739007094,0.8852452843277543,0.10362670986967928,0.8267027393859976,3
0.0619298482382739,0.8868496870553052,0.10396945695666705,0.8260606343255323,3
0.0597867080596862,0.8902438949655603,0.10480267006684751,0.8249764959601795,3
0.05845114064437372,0.8925383742208834,0.10387967132470187,0.8262460626223508,3
0.057500288456126494,0.8941807188369609,0.10330276870552231,0.8268942806650611,3
0.05575115599290088,0.897014910865713,0.10388512679320924,0.8257287013180116,3
0.054241202882042636,0.8995549005490763,0.10380703243700896,0.8258579548667458,3
0.05302821697184333,0.9015622891761639,0.10294920184156474,0.8271115553729674,3
0.05163173471336011,0.9038473656883946,0.10381907893016058,0.8264173269271851,3
0.05125519045525127,0.9046659275337502,0.10335297351155211,0.827358777032179,3
0.04935721481839816,0.9077565968036652,0.10639880038797855,0.8228158091797548,3
0.04782116001954785,0.9104761472454778,0.10353280450491344,0.8267754474106956,3
0.04633930921554565,0.9130799242743739,0.10394720809862894,0.8263595314586863,3
0.045693649172231,0.9142222155023504,0.10410347947960391,0.8260363761116477,3
0.04554438702762127,0.9144584324624804,0.10397145272616078,0.8263149331597721,3
0.04532036127315627,0.9148777231022164,0.10418153910295051,0.826063888037906,3
0.045264002970523305,0.914945223154845,0.10416120466064005,0.8261657059192657,3
0.045134965495930775,0.915182050731447,0.10393459793618497,0.8264051605673397,3
0.21017969104426878,0.6898644445119081,0.15695156157016754,0.7591910112430068,4
0.13786268590225115,0.7797872896547671,0.12423316433149226,0.7984091604457182,4
0.12081854787689668,0.8025439968815556,0.1236380402217893,0.8016353985842537,4
0.11269838216680067,0.8133043068426626,0.12269948433865518,0.7996044255354825,4
0.12090098598489055,0.8023975621770929,0.18493947594919624,0.7308504257132026,4
0.11610180368577992,0.8094279538702082,0.18533629945972385,0.7237604926614201,4
0.11064809825685289,0.8164699872334799,0.15557497838402495,0.7624444374266792,4
0.11103450622823503,0.8164378464221954,0.12137269272523768,0.8072911904138678,4
0.09637014256031425,0.8353545400831435,0.1284325305810746,0.7980105000383714,4
0.09808586239814758,0.8336729511066719,0.11164036349338644,0.8178111963412341,4
0.1023974832561281,0.8272940600359882,0.1127116347060484,0.8163857109406415,4
0.088299967734902,0.8465674596804159,0.11123031333965414,0.8175022549488965,4
0.08941866123565921,0.8451009984369631,0.11267782835399404,0.8139823762809529,4
0.08772662480672201,0.8481313758426242,0.12614426586557836,0.7979512924657148,4
0.09168893098831177,0.8416628199594992,0.1115103858139585,0.8171102202990476,4
0.08210761715416555,0.8556653322996917,0.11649266860502608,0.8110360547023661,4
0.07382373175135365,0.8682966152826945,0.1049871128052473,0.8257746582522112,4
0.07191038308320222,0.8716274323286833,0.10220633195165325,0.8285692640963722,4
0.07065482663887518,0.8734130956508496,0.10274999227155657,0.8278158421025557,4
0.0685649072682416,0.8765199870974929,0.10297811108038706,0.827583017594674,4
0.06756262467415244,0.8781804616804476,0.10498951715143288,0.8254205374156728,4
0.0662324565704222,0.8802813479193935,0.10400978508679305,0.826367199420929,4
0.0647208079971649,0.8825630128383637,0.10314459879608716,0.827677359475809,4
0.06434038212453877,0.8829704390631782,0.103308840380872,0.8273816792403951,4
0.06451259467888762,0.882761976674751,0.10325485270689516,0.8275287940221674,4
0.06437267421020401,0.8830024458743908,0.1030264807974591,0.8277575803153655,4
0.06403104869855775,0.8834648505405144,0.10314869661541547,0.8275745169204825,4
0.06408381967080964,0.8834194971455468,0.10298023865941693,0.8278530310182011,4
0.21877307875288857,0.6799445028106371,0.14744387742351084,0.7625888073269058,5
0.149292839732435,0.7663851033758234,0.13620755974860752,0.7834955997326795,5
0.13021603552279648,0.7897800687286589,0.10711697576677098,0.8200278851915809,5
0.11569198267879309,0.8096260605035005,0.11438717134296894,0.8110499127822763,5
0.11486252700840985,0.8109716289573246,0.12216303924865582,0.7978706210851669,5
0.11044796848738635,0.8164875606695811,0.11247410088339273,0.8142491184613284,5
0.11479916393204971,0.811794149213367,0.11789309507345452,0.8060093057506225,5
0.09718675033913718,0.8347755220201281,0.10290042278082932,0.8267585591358297,5
0.09198991065775906,0.8421353808155766,0.1001655444064561,0.8306087115231682,5
0.08644050999923988,0.8493293424447378,0.10008641967878622,0.830678254365921,5
0.08533130875892109,0.8512734993740364,0.10063623341129106,0.830104368574479,5
0.08251185279201578,0.8555496346067499,0.10023776792428073,0.8305384323877447,5
0.08050388837302172,0.8583353594497398,0.10033967466477085,0.8303698537980809,5
0.07789999431482068,0.8620386732949151,0.10004502523909597,0.8306381237857482,5
0.07648622156293304,0.8641189047583827,0.10186329549726318,0.8280976528630537,5
0.07397187984100094,0.8678951031631894,0.10211304619031794,0.828075696440304,5
0.07314572908260204,0.869214086400138,0.10072439492625349,0.8296762494479909,5
0.07115146211451955,0.8722746864513115,0.10227798166520455,0.8274277588900398,5
0.06797642655394695,0.8774228122499254,0.10173129115034552,0.8284699697704876,5
0.06792608739601241,0.8773194882604811,0.10174020434565403,0.8285364263197955,5
0.06663557511788827,0.8794332771389572,0.10212000547086492,0.8280230348601061,5
0.06730137919938123,0.8785045475871475,0.10204958762316142,0.8282066250548643,5
0.0665024162442596,0.8797477289482399,0.1019263862467864,0.8283781768644557,5
0.06649407424308636,0.879734683919836,0.10184480074573965,0.8284581645446665,5
